"Name","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","depth","dim0_out_dim","dim1","dim1_out_dim","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","lr","lr_patience","max_epochs","merged","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","seed","set2set","set_out_dim","share_filtration_parameters","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_Necklaces","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T12:24:44.000Z","388","5wps1rt0","false","","true","32","","Necklaces","3","","false","","0","","false","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1445789645","true","","","199","0.0000078125","0.5757575631141663","0.6733952164649963","0.5757575631141663","0.6733951568603516","1","1","0.0002541345893405378","0.00013591845345217737","0.6813187003135681","","","1.7074089050292969","","","",""
"LargerTopoGNN_Necklaces","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T12:21:37.000Z","597","5wps1rt0","false","","true","32","","Necklaces","3","","true","","0","","false","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","18926378","true","","","199","0.0000078125","0.9696969985961914","0.13453002274036407","0.9696969985961914","0.13453005254268646","1","1","0.00002787997254927177","0.00008627825445728377","0.9450549483299256","","","0.2700220048427582","","","",""
"LargerTopoGNN_Necklaces","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T12:19:28.000Z","457","5wps1rt0","false","","true","32","","Necklaces","2","","false","","0","","false","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","2167167733","true","","","199","0.0000078125","0.6262626051902771","0.6936326026916504","0.6262626051902771","0.6936326026916504","1","1","0.0005975804524496198","0.0003319301758892834","0.7142857313156128","","","1.3965318202972412","","","",""
"LargerTopoGNN_Necklaces","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T12:14:38.000Z","593","5wps1rt0","false","","true","32","","Necklaces","2","","true","","0","","false","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","790431611","true","","","199","0.0000078125","0.939393937587738","0.15845327079296112","0.939393937587738","0.1584533005952835","1","1","0.00003963664130424149","0.00002982210753543768","0.9450549483299256","","","0.34008073806762695","","","",""
"LargerTopoGNN_Necklaces","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T12:12:18.000Z","420","5wps1rt0","false","","true","32","","Necklaces","1","","false","","0","","false","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","992499524","true","","","199","0.0000078125","0.747474730014801","0.6494553685188293","0.747474730014801","0.6494554281234741","1","1","0.003342118812724948","0.0007935598841868341","0.7472527623176575","","","1.615740180015564","","","",""
"LargerTopoGNN_Necklaces","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T12:12:08.000Z","563","5wps1rt0","false","","true","32","","Necklaces","1","","true","","0","","false","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","3923935132","true","","","199","0.000015625","0.9292929172515868","0.31322625279426575","0.9292929172515868","0.3132261633872986","1","1","0.00008588151831645519","0.00011212594108656047","0.9230769276618958","","","0.5357391834259033","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T12:07:24.000Z","429","5wps1rt0","false","","true","32","","Cycles","8","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","1747215618","true","","","199","0.00025","1","0.00001709235402813647","1","0.000017092355847125873","1","1","0.00004054941382491961","8.195595455617877e-7","1","","","0.0005582377198152244","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T12:01:32.000Z","631","5wps1rt0","false","","true","32","","Cycles","8","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","1538452587","true","","","199","0.0005","1","3.725289854372704e-9","1","3.725289854372704e-9","1","1","1.490115919544621e-9","0","1","","","0.000017274662241106853","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T12:00:45.000Z","393","5wps1rt0","false","","true","32","","Cycles","7","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","423650859","true","","","199","0.00025","1","0.002698252210393548","1","0.002698255004361272","1","1","0.0000011919037206098435","6.705521116145975e-8","1","","","0.000017063128325389698","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:58:51.000Z","801","5wps1rt0","false","","true","32","","Cycles","7","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","3296357781","true","","","199","0.0000078125","1","0.0020306238438934088","1","0.0020306273363530636","1","1","7.013955496404378e-7","8.158365290000802e-7","1","","","0.005413138307631016","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:55:05.000Z","381","5wps1rt0","false","","true","32","","Cycles","6","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","2699489289","true","","","199","0.0000078125","1","0.0007495333557017148","1","0.0007495333557017148","1","1","0.000015725951016065665","0.000005256195890979143","0.9890109896659852","","","0.030732404440641403","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:51:06.000Z","575","5wps1rt0","false","","true","32","","Cycles","6","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","378106073","true","","","199","0.001","1","0.0011625331826508043","1","0.0011625306215137243","1","1","4.7832717342544135e-8","4.8428770327291204e-8","1","","","0.000004667150733439485","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:48:49.000Z","368","5wps1rt0","false","","true","32","","Cycles","5","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","827279821","true","","","199","0.0000625","0.9898989796638488","0.007440021727234125","0.9898989796638488","0.007440029643476009","1","1","4.820504386771063e-7","3.799788999003795e-7","1","","","0.00009806406160350888","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:46:10.000Z","754","5wps1rt0","false","","true","32","","Cycles","5","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","227199539","true","","","199","0.001","1","0.005633156280964613","1","0.005633147433400154","1","1","4.6044572599157625e-8","3.7252892326478104e-8","1","","","4.9026642301441825e-8","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:45:25.000Z","339","5wps1rt0","false","","true","32","","Cycles","4","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","1083198376","true","","","199","0.00025","1","0.0003748974995687604","1","0.0003748974995687604","1","1","7.130120707188325e-7","8.940694584680386e-8","1","","","0.000018233822629554197","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:40:23.000Z","499","5wps1rt0","false","","true","32","","Cycles","4","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","680355177","true","","","199","0.001","1","4.907977881885017e-7","1","4.907977881885017e-7","1","1","3.278255000793706e-9","1.1175870007207322e-8","1","","","3.725289854372704e-9","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:34:57.000Z","320","5wps1rt0","false","","true","32","","Cycles","3","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","3755928642","true","","","199","0.000015625","0.9898989796638488","0.015656087547540665","0.9898989796638488","0.01565607264637947","1","1","0.000006992548605921911","0.000004108951088710455","0.9890109896659852","","","0.017699232324957848","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:26:56.000Z","478","5wps1rt0","false","","true","32","","Cycles","3","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","3022468183","true","","","199","0.001","1","4.926657197756867e-7","1","4.926657197756867e-7","1","1","1.3738865334289585e-7","6.332992796842518e-8","1","","","0.000004472381078812759","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:21:46.000Z","306","5wps1rt0","false","","true","32","","Cycles","2","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","1064091418","true","","","199","0.0005","0.9797979593276978","0.052822910249233246","0.9797979593276978","0.05282291769981384","1","1","0.0000065465546867926605","0.0000012069892818544758","1","","","0.000007154853392421501","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:13:09.000Z","510","5wps1rt0","false","","true","32","","Cycles","2","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","1635512109","true","","","199","0.001","1","0.00007209786417661235","1","0.00007209878822322935","1","1","5.960463789200786e-10","0","1","","","3.104403845100023e-8","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T11:07:58.000Z","307","5wps1rt0","false","","true","32","","Cycles","1","","false","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","3995015204","true","","","199","0.0000625","1","0.0006804838194511831","1","0.0006804846925660968","1","1","0.000009616371244192123","0.0000013895257779950043","1","","","0.00031135539757087827","","","",""
"LargerTopoGNN_Cycles","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T10:59:27.000Z","505","5wps1rt0","false","","true","32","","Cycles","1","","true","","0","","","","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","","42","false","32","","Tasks.GRAPH_CLASSIFICATION","true","477846572","true","","","199","0.001","1","2.514570596190424e-8","1","2.514570596190424e-8","1","1","3.4570685869539375e-8","3.3527609133443554e-8","1","","","0.0000027839726044476265","","","",""
