"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","depth","dim0_out_dim","dim1","dim1_out_dim","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","lr","lr_patience","max_epochs","merged","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","seed","set2set","set_out_dim","share_filtration_parameters","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_Necklaces","2m3bwbwg","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T23:06:34.000Z","383","p22f2bys","false","","true","32","","Necklaces","3","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","227011241","true","","","199","0.0000078125","0.4444444477558136","0.6992224454879761","0.4444444477558136","0.6992224454879761","1","1","0.0003538512100931257","0.00018187322712037712","0.5494505763053894","","","3.179842233657837","","","",""
"LargerTopoGNN_Necklaces","2uyj5q3a","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T23:03:02.000Z","652","p22f2bys","false","","true","32","","Necklaces","3","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1097959794","true","","","199","0.0000078125","0.46464645862579346","0.7058297991752625","0.4444444477558136","0.7053909301757812","1","1","0.00036796348285861313","0.00006900526204844937","0.4725274741649628","","","3.414257287979126","","","",""
"LargerTopoGNN_Necklaces","s775scy1","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T23:01:18.000Z","367","p22f2bys","false","","true","32","","Necklaces","2","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","3291009384","true","","","199","0.0000078125","0.5656565427780151","0.6968113780021667","0.5656565427780151","0.6968113780021667","1","1","0.0009428223129361868","0.00027083116583526134","0.4725274741649628","","","2.7764108180999756","","","",""
"LargerTopoGNN_Necklaces","4dd1hfxi","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T23:00:07.000Z","592","p22f2bys","false","","true","32","","Necklaces","2","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","3773451361","true","","","199","0.0000078125","0.5555555820465088","0.6908931732177734","0.5151515007019043","0.6930102109909058","1","1","0.00034461074392311275","0.000125730293802917","0.49450549483299255","","","3.222029209136963","","","",""
"LargerTopoGNN_Necklaces","2uyj5q3a","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T22:56:53.000Z","361","p22f2bys","false","","true","32","","Necklaces","1","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","866749354","true","","","199","0.0000078125","0.42424243688583374","0.7047520875930786","0.42424243688583374","0.7047520875930786","0.9987499713897704","1","0.027599474415183067","0.030158480629324913","0.48351648449897766","","","2.580049753189087","","","",""
"LargerTopoGNN_Necklaces","2m3bwbwg","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-01T22:56:19.000Z","609","p22f2bys","false","","true","32","","Necklaces","1","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","4","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","361841798","true","","","199","0.0000078125","0.5959596037864685","0.693760335445404","0.5555555820465088","0.6930187940597534","0.9887499809265136","0.96875","0.0789884477853775","0.19643108546733856","0.4615384638309479","","","2.032770872116089","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:52:21.000Z","462","p22f2bys","false","","true","32","","Cycles","8","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","3744325207","true","","","199","0.000125","1","0.00006465421029133722","1","0.00006465421029133722","1","1","0.00007368198566837236","0.001632876694202423","1","","","0.0002687132509890944","","","",""
"LargerTopoGNN_Cycles","s775scy1","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:49:45.000Z","689","p22f2bys","false","","true","32","","Cycles","8","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","3411970050","true","","","199","0.000015625","1","0.000057647597714094445","1","0.00005514839358511381","1","1","0.000006079947524995077","0.0000027045484785048757","1","","","0.003363164607435465","","","",""
"LargerTopoGNN_Cycles","2uyj5q3a","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:49:39.000Z","429","p22f2bys","false","","true","32","","Cycles","7","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","791741913","true","","","199","0.00003125","1","0.0000096943331300281","1","0.0000096943331300281","1","1","0.00001427524330210872","0.000002525731588320923","1","","","0.0008972578216344118","","","",""
"LargerTopoGNN_Cycles","2m3bwbwg","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:44:46.000Z","686","p22f2bys","false","","true","32","","Cycles","7","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1745066718","true","","","199","0.0000625","1","0.0000184239888767479","1","0.000020499273887253366","1","1","0.000004520849415712291","0.000003319176585137029","1","","","0.00011122653086204082","","","",""
"LargerTopoGNN_Cycles","2uyj5q3a","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:42:45.000Z","409","p22f2bys","false","","true","32","","Cycles","6","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","3722096967","true","","","199","0.00025","1","0.00055515649728477","1","0.0005551582435145974","1","1","0.000004228677425999194","0.0000014491338333755266","1","","","0.00013682300050277263","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:41:56.000Z","619","p22f2bys","false","","true","32","","Cycles","6","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","61411582","true","","","199","0.001","1","0.00010205481521552429","1","0.00016890319238882512","0.9987499713897704","1","0.0021770659368485212","0.00012058322317898272","1","","","0.000479616952361539","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:34:47.000Z","423","p22f2bys","false","","true","32","","Cycles","5","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","2937500563","true","","","199","0.0005","1","0.000002563896941865096","1","0.000002563896941865096","1","1","0.0000029000341328355717","9.387660497850448e-7","1","","","0.0005484180874191225","","","",""
"LargerTopoGNN_Cycles","2m3bwbwg","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:34:16.000Z","621","p22f2bys","false","","true","32","","Cycles","5","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","17493090","true","","","199","0.0000625","1","0.0001493579475209117","1","0.00016496489115525037","1","1","0.00009992394188884646","0.000006604861937375972","1","","","0.00038924033287912607","","","",""
"LargerTopoGNN_Cycles","2m3bwbwg","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:27:32.000Z","401","p22f2bys","false","","true","32","","Cycles","4","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","2956259835","true","","","199","0.0000625","1","0.000013882643543183804","1","0.000013882643543183804","1","1","0.000008849702680890914","0.0000013448245681502158","1","","","0.0009656440233811736","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:24:27.000Z","615","p22f2bys","false","","true","32","","Cycles","4","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1776331707","true","","","199","0.0000625","1","0.000017180718714371324","1","0.000025000195819302465","1","1","0.00006171892891870812","0.000005915585461480077","1","","","0.0000951196052483283","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:17:59.000Z","381","p22f2bys","false","","true","32","","Cycles","3","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","2256194171","true","","","199","0.0000078125","0.5252525210380554","0.6787078976631165","0.5252525210380554","0.6787078380584717","1","1","0.0001833936112234369","0.00008096417150227353","0.5604395866394043","","","3.0274147987365723","","","",""
"LargerTopoGNN_Cycles","2m3bwbwg","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:17:53.000Z","573","p22f2bys","false","","true","32","","Cycles","3","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1460405555","true","","","199","0.0000078125","0.4747474789619446","0.689283549785614","0.4848484992980957","0.687724769115448","1","1","0.0002951909846160561","0.0005270707770250738","0.49450549483299255","","","3.354703664779663","","","",""
"LargerTopoGNN_Cycles","2m3bwbwg","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:11:40.000Z","362","p22f2bys","false","","true","32","","Cycles","2","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1297466031","true","","","199","0.0000078125","0.4747474789619446","0.6881223320960999","0.4747474789619446","0.6881223320960999","1","1","0.0009577165474183856","0.0004569380544126034","0.48351648449897766","","","3.680674791336059","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:07:55.000Z","595","p22f2bys","false","","true","32","","Cycles","2","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","2046210908","true","","","199","0.0000078125","0.5454545617103577","0.690130352973938","0.5454545617103577","0.6902862191200256","1","1","0.0017203000606969","0.0007195795187726617","0.5274725556373596","","","3.314687490463257","","","",""
"LargerTopoGNN_Cycles","4dd1hfxi","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:01:53.000Z","357","p22f2bys","false","","true","32","","Cycles","1","","false","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","928686888","true","","","199","0.0000078125","0.5050504803657532","0.6814011335372925","0.5050504803657532","0.6814011335372925","0.8712499737739563","0.96875","0.32478800415992737","0.24417813122272491","0.5164835453033447","","","1.2315322160720823","","","",""
"LargerTopoGNN_Cycles","2m3bwbwg","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-01T22:01:40.000Z","593","p22f2bys","false","","true","32","","Cycles","1","","true","","0","","false","true","32","","","146","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","4","3","false","128","true","false","42","false","32","false","Tasks.GRAPH_CLASSIFICATION","true","1976540385","true","","","199","0.0000078125","0.4545454680919647","0.6892184019088745","0.42424243688583374","0.6935222744941711","0.8274999856948853","0.8125","0.399566113948822","0.3507412374019623","0.5714285969734192","","","0.9380080103874208","","","",""
