"Name","fake","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","depth","dim0_out_dim","dim1","dim1_out_dim","dropout_p","dummy_var","early_topo","filtration_hidden","fold","folds","hidden_dim","legacy","lr","lr_patience","max_epochs","merged","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerTopoGNN_Necklaces","false","vjve6ctb","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-03T17:51:47.000Z","494","e6ybbprl","false","mean","true","32","","Necklaces","false","3","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","867887821","true","","","199","0.0000078125","0.868686854839325","0.6394402384757996","0.868686854839325","0.63944011926651","1","1","0.00021890470816288143","0.0008908645831979811","0.8021978139877319","","","1.0487269163131714","","","",""
"LargerTopoGNN_Necklaces","false","vjp6i9c7","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-03T17:45:09.000Z","716","e6ybbprl","false","mean","true","32","","Necklaces","false","3","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2426314720","true","","","199","0.0005","1","0.005692427512258291","1","0.005692404694855213","1","1","8.076406032841987e-8","0","1","","","0.0000011412273579480825","","","",""
"LargerTopoGNN_Necklaces","false","4zti258l","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-03T17:43:48.000Z","485","e6ybbprl","false","mean","true","32","","Necklaces","false","2","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3918323859","true","","","199","0.0000078125","0.808080792427063","0.3913946747779846","0.808080792427063","0.39139458537101746","1","1","0.001385488430969417","0.0001223396393470466","0.8131868243217468","","","0.9678250551223756","","","",""
"LargerTopoGNN_Necklaces","false","b8eei84b","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-03T17:41:37.000Z","723","e6ybbprl","false","mean","true","32","","Necklaces","false","2","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","4029887412","true","","","199","0.000015625","0.9898989796638488","0.03842657431960106","0.9898989796638488","0.03842663764953613","1","1","0.000019726816390175372","0.0000031068634598341305","0.9890109896659852","","","0.013399651274085045","","","",""
"LargerTopoGNN_Necklaces","false","vjp6i9c7","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-03T17:38:00.000Z","422","e6ybbprl","false","mean","true","32","","Necklaces","false","1","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","845439998","true","","","199","0.0000078125","0.808080792427063","0.5082302093505859","0.808080792427063","0.5082302093505859","1","1","0.0024522123858332634","0.0007294006645679474","0.7692307829856873","","","1.1083203554153442","","","",""
"LargerTopoGNN_Necklaces","false","mc0n9nt9","finished","-","edebrouwer","LargerTopoGNN, Necklaces","2021-02-03T17:33:42.000Z","700","e6ybbprl","false","mean","true","32","","Necklaces","false","1","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3491604437","true","","","199","0.000015625","0.9898989796638488","0.12504024803638458","0.9898989796638488","0.125040203332901","1","1","0.00007536693738074973","0.000010352022400184069","0.9780219793319702","","","0.13135650753974917","","","",""
"LargerTopoGNN_Cycles","false","hfr8esht","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:31:24.000Z","567","e6ybbprl","false","mean","true","32","","Cycles","false","8","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1031371265","true","","","199","0.000125","1","0.000014965362424845807","1","0.00001496536424383521","1","1","0.00001512809922132874","0.00010772395035019144","1","","","0.00009706158743938432","","","",""
"LargerTopoGNN_Cycles","false","vjve6ctb","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:28:26.000Z","892","e6ybbprl","false","mean","true","32","","Cycles","false","8","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1286605331","true","","","199","0.001","1","0.0004322234890423715","1","0.0004322217428125441","1","1","2.4735923531693516e-8","7.450576333667415e-8","1","","","2.0788037957686356e-8","","","",""
"LargerTopoGNN_Cycles","false","b8eei84b","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:25:20.000Z","512","e6ybbprl","false","mean","true","32","","Cycles","false","7","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","2463449613","true","","","199","0.0000625","1","0.00001212689676322043","1","0.00001212689676322043","1","1","0.000020998868421884257","0.000015922958482406102","1","","","0.00003114503124379553","","","",""
"LargerTopoGNN_Cycles","false","h299a3f6","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:19:04.000Z","767","e6ybbprl","false","mean","true","32","","Cycles","false","7","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3780698882","true","","","199","0.001","1","0.0000015334341014749953","1","0.0000015334341014749953","1","1","2.3990866182543872e-8","1.4901159417490817e-8","1","","","1.7081039516142482e-7","","","",""
"LargerTopoGNN_Cycles","false","b8eei84b","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:16:45.000Z","509","e6ybbprl","false","mean","true","32","","Cycles","false","6","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","552391364","true","","","199","0.000015625","1","0.000706855789758265","1","0.000706855789758265","1","1","0.00010930716234724969","0.000004492641437536804","1","","","0.000735407171305269","","","",""
"LargerTopoGNN_Cycles","false","4zti258l","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:14:26.000Z","826","e6ybbprl","false","mean","true","32","","Cycles","false","6","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1107317034","true","","","199","0.001","1","3.408597990528506e-7","1","3.408597990528506e-7","1","1","9.000298462069622e-8","4.4703480028829297e-8","1","","","1.10792854002284e-7","","","",""
"LargerTopoGNN_Cycles","false","h299a3f6","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:11:03.000Z","474","e6ybbprl","false","mean","true","32","","Cycles","false","5","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1109663385","true","","","199","0.00003125","1","0.0001703667949186638","1","0.00017036680947057903","1","1","0.00006278834189288318","0.000001899890321510611","1","","","0.0000354126314050518","","","",""
"LargerTopoGNN_Cycles","false","b8eei84b","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:04:24.000Z","729","e6ybbprl","false","mean","true","32","","Cycles","false","5","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","129970916","true","","","199","0.001","1","0.00001152537970483536","1","0.00001152537970483536","1","1","1.3858077352324472e-8","7.450580152834618e-9","1","","","0.00010393097181804478","","","",""
"LargerTopoGNN_Cycles","false","h299a3f6","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T17:03:17.000Z","461","e6ybbprl","false","mean","true","32","","Cycles","false","4","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3708080948","true","","","199","0.000125","1","0.0001046204924932681","1","0.0001046204924932681","1","1","0.00014164805179461837","0.000010303730960004032","1","","","0.000017131884305854328","","","",""
"LargerTopoGNN_Cycles","false","vjve6ctb","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:57:46.000Z","985","e6ybbprl","false","mean","true","32","","Cycles","false","4","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3743356338","true","","","199","0.00003125","1","0.00014472384646069258","1","0.00014472384646069258","1","1","5.6177203333618315e-8","7.450579708745408e-9","1","","","0.0008122625877149403","","","",""
"LargerTopoGNN_Cycles","false","h299a3f6","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:55:30.000Z","451","e6ybbprl","false","mean","true","32","","Cycles","false","3","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","1352312568","true","","","199","0.000015625","1","0.000124550613691099","1","0.00012454968236852437","1","1","0.00008805499965092167","0.0000026412162696942687","0.9890109896659852","","","0.009444099850952624","","","",""
"LargerTopoGNN_Cycles","false","mc0n9nt9","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:52:06.000Z","716","e6ybbprl","false","mean","true","32","","Cycles","false","3","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","4084596109","true","","","199","0.001","1","1.6763752341830698e-7","1","1.6763752341830698e-7","1","1","6.303189792333798e-8","5.9604634117249595e-8","1","","","5.307387240804928e-8","","","",""
"LargerTopoGNN_Cycles","false","vjve6ctb","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:49:24.000Z","495","e6ybbprl","false","mean","true","32","","Cycles","false","2","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","418834837","true","","","199","0.00003125","1","0.00017534472863189876","1","0.00017534472863189876","1","1","0.00003091741746175103","0.000018640013877302408","1","","","0.001967246178537607","","","",""
"LargerTopoGNN_Cycles","false","4zti258l","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:42:06.000Z","898","e6ybbprl","false","mean","true","32","","Cycles","false","2","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3258707838","true","","","199","0.00025","1","0.00003749411189346574","1","0.00003749411189346574","1","1","0.0000017598301838006591","1.0430811414607889e-7","1","","","0.00011983689910266548","","","",""
"LargerTopoGNN_Cycles","false","h299a3f6","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:41:02.000Z","420","e6ybbprl","false","mean","true","32","","Cycles","false","1","32","false","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","3834740737","true","","","199","0.000015625","0.9898989796638488","0.014165217988193037","0.9898989796638488","0.014165272936224936","1","1","0.00011411873856559396","0.000004243051535013365","0.9890109896659852","","","0.021586189046502113","","","",""
"LargerTopoGNN_Cycles","false","b8eei84b","finished","-","edebrouwer","Cycles, LargerTopoGNN","2021-02-03T16:40:42.000Z","664","e6ybbprl","false","mean","true","32","","Cycles","false","1","32","true","32","0","","false","24","","","146","","0.001","25","200","false","0.000001","LargerTopoGNN","2","3","","","","","","","","","","8","3","false","","true","true","42","","","false","true","false","false","Tasks.GRAPH_CLASSIFICATION","true","699309139","true","","","199","0.001","1","0.00011314907897030936","1","0.00011314816219964996","1","1","6.258180178519979e-7","3.2409889172413386e-7","1","","","9.133849232512149e-8","","","",""
